name,player_unique_id,number,t_b,height,weight,born,debut,nationality,draft_order,position,team
張翔,6716,4,右投右打,180,88,2003-01-22,2023-09-18,中華民國,統一7-ELEVEn獅2021年第二輪,捕手,統一7-ELEVEn獅二軍
鍾玉成,6714,97,右投左打,181,77,2003-02-10,2022-06-04,中華民國,樂天桃猿2021年第四輪,右外野手,樂天桃猿
楊孟沅,6712,90,左投左打,173,75,1999-03-14,2022-04-04,中華民國,統一7-ELEVEn獅2021年第六輪,投手,統一7-ELEVEn獅二軍
楊竣翔,6713,9,右投右打,178,76,2000-03-06,2022-06-22,中華民國,統一7-ELEVEn獅2021年第四輪,二壘手,統一7-ELEVEn獅二軍
李承鴻,6711,86,右投右打,182,76,2003-03-11,2022-10-26,中華民國,統一7-ELEVEn獅2021年第五輪,投手,統一7-ELEVEn獅二軍
張梓軒,6715,84,左投左打,191,88,1999-03-30,2022-07-13,中華民國,樂天桃猿2021年第七輪,投手,樂天桃猿二軍
劉志宏,6717,72,左投左打,188,90,2002-11-27,,中華民國,統一7-ELEVEn獅2021年第三輪,投手,中信兄弟二軍
毛英傑,6718,89,右投右打,170,70,2003-04-04,2023-10-23,中華民國,樂天桃猿2021年第六輪,捕手,樂天桃猿
張鈞守,6723,74,右投右打,186,84,2002-10-15,2022-05-18,中華民國,味全龍2021年第五輪,投手,味全龍二軍
曹祐齊,6724,67,右投右打,186,87,2003-03-30,2022-05-18,中華民國,味全龍2021年第二輪,投手,味全龍二軍
楊家勝,6721,53,右投左打,175,73,1998-06-11,2022-05-21,中華民國,樂天桃猿2021年第八輪,三壘手,樂天桃猿二軍
邱駿威,6720,46,右投右打,176,86,2002-11-10,2022-05-13,中華民國,樂天桃猿2021年第二輪,投手,樂天桃猿
賴知頎,6722,51,右投左打,180,70,2003-07-26,2022-09-10,中華民國,樂天桃猿2021年第五輪,投手,樂天桃猿二軍
藍震威,6719,88,右投右打,178,77,2002-12-03,,中華民國,,游擊手,樂天桃猿二軍
張祐嘉,6725,81,左投左打,185,86,2003-05-24,2024-06-18,中華民國,,左外野手,味全龍
李展毅,6726,36,右投右打,188,115,2003-01-30,2022-05-17,中華民國,味全龍2021年第三輪,一壘手,味全龍二軍
陳思仲,6728,44,右投右打,177,80,2000-10-18,2021-11-20,中華民國,味全龍2021年第六輪,二壘手,味全龍
吳秉恩,6727,65,右投右打,185,85,2003-03-29,,中華民國,味全龍2021年第四輪,投手,味全龍二軍
張仁瑋,6730,28,右投右打,175,76,2003-05-01,2023-05-15,中華民國,中信兄弟2021年第三輪,二壘手,中信兄弟二軍
周委宏,6731,89,右投左打,175,84,2002-11-17,2024-05-17,中華民國,中信兄弟2021年第四輪,左外野手,中信兄弟二軍
陳統恩,6732,48,右投右打,178,87,2001-09-19,2024-05-18,中華民國,中信兄弟2021年第五輪,捕手,中信兄弟
陳志杰,6729,17,右投右打,185,103,2002-12-09,,中華民國,中信兄弟2021年第二輪,投手,中信兄弟二軍
李家成,6733,73,右投右打,185,90,1999-12-21,,中華民國,中信兄弟2021年第六輪,投手,中信兄弟二軍
董子恩,6737,78,右投右打,182,80,2003-02-28,2021-11-09,中華民國,富邦悍將2021年第三輪,三壘手,富邦悍將
王苡丞,6736,14,右投左打,185,85,2003-05-01,2021-11-09,中華民國,富邦悍將2021年第二輪,右外野手,富邦悍將二軍
李榕津,6735,103,右投左打,189,74,2000-01-19,,中華民國,,投手,中信兄弟二軍
孔念恩,6738,82,右投左打,184,78,2003-09-01,2021-11-09,中華民國,富邦悍將2021年第四輪,右外野手,富邦悍將二軍
李東洺,6739,66,右投左打,184,74,1999-12-29,2021-11-19,中華民國,富邦悍將2021年第五輪,投手,富邦悍將
黃鈞麟,6734,60,左投左打,176,72,2003-07-21,2023-10-23,中華民國,中信兄弟2021年第七輪,右外野手,中信兄弟二軍
范姜永頡,6742,5,右投右打,175,88,2002-11-23,,中華民國,,捕手,富邦悍將二軍
張宥鈞,6741,83,右投左打,175,73,2003-02-16,,中華民國,富邦悍將2021年第七輪,右外野手,富邦悍將二軍
楊強森,6740,41,右投右打,178,78,2002-09-22,,中華民國,富邦悍將2021年第六輪,投手,富邦悍將二軍
温展樂,6744,16,右投右打,180,70,2001-10-18,2024-10-11,中華民國,,投手,樂天桃猿二軍
陳冠勳,6745,59,左投左打,178,68,1998-12-23,2021-11-19,中華民國,,投手,富邦悍將二軍
劉俊豪,6743,85,右投左打,179,72,2002-02-20,2022-10-17,中華民國,,游擊手,富邦悍將
威迪茲,6748,64,右投右打,180,95,1990-03-01,2021-11-04,多明尼加,,投手,富邦悍將二軍
柯西諾,6746,53,右投右打,180,97,1990-08-26,2021-10-31,多明尼加,,投手,味全龍二軍
象魔力,6749,55,左投左打,185,92,1992-11-20,2021-10-31,美國,,投手,中信兄弟二軍
迪倫,6747,58,右投右打,185,79,1992-09-23,2021-11-06,南非,,投手,富邦悍將
蘇捷恩,6752,38,右投右打,180,90,1999-10-11,,中華民國,,投手,富邦悍將二軍
羅薩,6761,25,右投右打,183,102,1989-02-23,2022-04-03,多明尼加,,一壘手,統一7-ELEVEn獅二軍
羅昂,6762,44,右投右打,203,111,1985-02-13,2022-04-16,美國,,投手,統一7-ELEVEn獅
鈦龍,6759,23,右投右打,190,107,1991-02-20,2022-04-09,美國,,左外野手,味全龍
范米特,6758,49,右投右打,188,88,1988-10-18,2022-04-03,美國,,投手,富邦悍將二軍
陳暐皓,6750,58,右投右打,177,79,1999-09-24,2024-04-30,中華民國,,投手,台鋼雄鷹
霸帝士,6760,44,右投右打,190,86,1992-01-18,2022-04-03,多明尼加,,左外野手,富邦悍將二軍
柯瑞,6763,74,右投右打,188,106,1993-08-02,2022-04-23,多明尼加,,投手,統一7-ELEVEn獅二軍
許育銘,6767,74,左投左打,180,82,1998-09-25,2024-04-13,中華民國,台鋼雄鷹2022年第二十二輪,投手,台鋼雄鷹
王志庭,6768,105,左投左打,186,110,1999-01-24,,中華民國,,投手,味全龍二軍
邱邦,6770,49,右投右打,170,88,1998-10-25,,中華民國,台鋼雄鷹2022年第二十五輪,捕手,台鋼雄鷹二軍
藍翊誠,6813,47,左投左打,190,90,1998-05-17,,中華民國,味全龍2022年第七輪,投手,味全龍二軍
陳正毅,6771,11,右投右打,180,75,2000-06-14,2024-04-04,中華民國,台鋼雄鷹2022年第二十四輪,投手,台鋼雄鷹二軍
潘瑋祥,6810,0,右投左打,188,70,2002-09-04,2024-10-01,中華民國,,中外野手,富邦悍將
高塩將樹,6818,28,右投右打,180,85,1989-03-24,2024-07-28,日本,統一7-ELEVEn獅2024年第六輪,投手,統一7-ELEVEn獅
李承恩,6792,5,右投右打,168,83,1996-10-15,,中華民國,中信兄弟2022年第九輪,二壘手,中信兄弟二軍
池恩齊,6806,97,右投左打,173,76,2003-08-03,2023-05-13,中華民國,富邦悍將2022年第三輪,游擊手,富邦悍將
爾曼羅索普,6819,44,右投右打,180,82,1999-04-12,,中華民國,,投手,富邦悍將二軍
安得勝,6838,44,右投右打,188,92,1993-05-27,2022-09-15,美國,,投手,富邦悍將
顏清浤,6835,37,右投左打,176,72,2000-11-28,2024-04-30,中華民國,台鋼雄鷹2022年第三輪,中外野手,台鋼雄鷹
戈威士,6841,24,右投右打,188,102,1991-01-06,2022-08-11,美國,,投手,富邦悍將二軍
費爾斯,6839,54,右投右打,188,93,1985-06-15,,美國,,投手,統一7-ELEVEn獅二軍
陳宇宏,6833,17,右投右打,180,73,2001-05-12,2024-04-06,中華民國,台鋼雄鷹2022年第五輪,投手,台鋼雄鷹
陳柏清,6832,66,左投左打,182,98,1998-10-25,2024-04-06,中華民國,台鋼雄鷹2022年第八輪,投手,台鋼雄鷹
牧田和久,6837,35,右投左右開弓,177,88,1984-11-10,2022-07-12,日本,,投手,中信兄弟二軍
麥力德,6842,25,右投右打,183,90,1988-10-20,2022-08-21,美國,,投手,中信兄弟二軍
田子杰,6847,49,左投左打,175,70,2003-09-10,2023-04-18,中華民國,統一7-ELEVEn獅2022年第六輪,右外野手,統一7-ELEVEn獅二軍
林詔恩,6848,74,左投左打,177,69,2004-02-13,2023-08-12,中華民國,統一7-ELEVEn獅2022年第三輪,投手,統一7-ELEVEn獅
潘磊,6843,54,右投左打,181,105,2004-04-27,,中華民國,統一7-ELEVEn獅2022年第八輪,捕手,統一7-ELEVEn獅二軍
羅薩,6845,54,右投右打,188,100,1989-03-29,2022-09-06,多明尼加,,一壘手,統一7-ELEVEn獅
黃勇傳,6852,61,右投左打,172,83,2004-03-12,2023-05-05,中華民國,統一7-ELEVEn獅2022年第一輪,二壘手,統一7-ELEVEn獅二軍
鄭副豪,6850,48,右投右打,183,74,2000-03-03,,中華民國,統一7-ELEVEn獅2022年第七輪,投手,統一7-ELEVEn獅二軍
泰樂,6846,52,右投右打,190,98,1994-10-21,2022-09-13,美國,,投手,中信兄弟二軍
林培緯,6851,25,右投右打,188,93,2004-01-26,2023-08-06,中華民國,統一7-ELEVEn獅2022年第二輪,一壘手,統一7-ELEVEn獅二軍
尹柏淮,6849,84,右投右打,176,95,2004-04-30,2024-03-31,中華民國,統一7-ELEVEn獅2022年第五輪,投手,統一7-ELEVEn獅二軍
宋嘉翔,6854,2,右投左打,183,85,2004-07-22,2023-04-01,中華民國,樂天桃猿2022年第一輪,捕手,樂天桃猿
林耀煌,6853,76,右投左打,180,90,2003-12-22,2024-03-30,中華民國,樂天桃猿2022年第五輪,中外野手,樂天桃猿二軍
董順傑,6856,38,右投左打,181,81,2004-03-13,,中華民國,樂天桃猿2022年第六輪,游擊手,樂天桃猿二軍
陳佳樂,6858,8,右投左打,183,97,2003-09-26,2023-10-24,中華民國,樂天桃猿2022年第二輪,一壘手,樂天桃猿二軍
舒治浩,6857,1,右投右打,177,75,2004-07-15,2023-09-11,中華民國,樂天桃猿2022年第八輪,投手,樂天桃猿二軍
洪敏暘,6859,3,左投左打,175,90,2004-06-10,2024-10-06,中華民國,樂天桃猿2022年第七輪,投手,樂天桃猿二軍
邱緯綸,6855,80,左投左打,180,93,2004-07-25,,中華民國,樂天桃猿2022年第四輪,投手,樂天桃猿二軍
蔡佳諺,6861,65,右投右打,183,84,2002-07-09,2022-10-17,中華民國,富邦悍將2022年第四輪,中外野手,富邦悍將
劉家翔,6860,18,右投左打,181,83,2003-10-07,2024-10-10,中華民國,樂天桃猿2022年第三輪,投手,樂天桃猿二軍
賴柏均,6862,32,右投左打,173,68,2001-08-01,,中華民國,富邦悍將2022年第十輪,游擊手,富邦悍將二軍
宋文華,6866,97,右投右打,187,105,1996-09-02,2022-09-20,中華民國,統一7-ELEVEn獅2022年第四輪,投手,統一7-ELEVEn獅二軍
郭泰呈,6864,96,右投左打,178,80,2003-11-17,,中華民國,富邦悍將2022年第八輪,投手,富邦悍將二軍
潘奕誠,6863,16,右投右打,185,75,2000-09-16,,中華民國,富邦悍將2022年第二輪,投手,富邦悍將二軍
周佳樂,6868,77,右投左打,172,65,1999-12-02,2023-04-02,中華民國,富邦悍將2022年第六輪,中外野手,富邦悍將
黃子宸,6865,17,右投左打,188,78,2003-07-01,2023-10-25,中華民國,富邦悍將2022年第九輪,投手,富邦悍將二軍
徐基麟,6867,70,右投右打,190,93,1999-08-09,2023-04-02,中華民國,中信兄弟2022年第二輪,投手,中信兄弟二軍
馮皓,6869,59,右投右打,180,81,2003-11-21,,中華民國,中信兄弟2022年第三輪,投手,中信兄弟二軍
林栚呈,6870,94,右投右打,195,83,2000-06-07,2024-09-15,中華民國,富邦悍將2022年第七輪,投手,富邦悍將
林岳谷,6872,62,右投右打,178,70,2001-10-20,2023-07-01,中華民國,富邦悍將2022年第五輪,游擊手,富邦悍將二軍
黃保羅,6871,18,右投右打,188,80,2004-04-16,2023-04-24,中華民國,富邦悍將2022年第一輪,投手,富邦悍將二軍
阮裕智,6873,37,右投左打,181,81,2004-08-29,,中華民國,中信兄弟2022年第四輪,投手,中信兄弟二軍
盧孟揚,6874,71,右投左打,186,68,2004-05-19,2023-07-22,中華民國,中信兄弟2022年第五輪,投手,中信兄弟二軍
谷德溫,6877,23,右投左打,183,92,1990-11-02,2022-09-16,美國,,左外野手,味全龍
林子宸,6880,73,右投右打,178,85,2002-11-06,,中華民國,味全龍2022年第四輪,游擊手,味全龍二軍
吳君奕,6878,78,右投左打,181,75,2001-05-24,2023-05-21,中華民國,味全龍2022年第三輪,投手,味全龍二軍
冉承霖,6879,82,右投左打,183,71,2001-07-04,2023-05-09,中華民國,味全龍2022年第二輪,中外野手,味全龍
陳柏均,6875,56,左投左打,175,77,2001-05-07,2024-06-21,中華民國,中信兄弟2022年第六輪,投手,中信兄弟
張祖恩,6876,91,左投左打,181,82,2004-05-06,2023-09-18,中華民國,中信兄弟2022年第七輪,投手,中信兄弟二軍
鄭亦軒,6881,41,右投右打,188,96,2000-10-17,,中華民國,味全龍2022年第五輪,投手,味全龍二軍
許元泰,6883,55,右投右打,180,80,2002-01-23,,中華民國,味全龍2022年第六輪,投手,味全龍二軍
霸曼,6884,95,左投左打,180,89,1987-12-09,2022-10-21,美國,,投手,味全龍
奧特羅,6885,91,左投左打,175,84,1992-06-03,2022-09-28,巴拿馬,,投手,中信兄弟二軍
霍爾,6907,40,右投右打,196,106,1990-06-26,2023-04-04,美國,,投手,樂天桃猿二軍
張育成,6888,99,右投右打,185,95,1995-08-18,2024-07-12,中華民國,富邦悍將2024年第一輪,游擊手,富邦悍將二軍
黃紹睿,6922,56,右投右打,175,80,2002-03-31,2024-08-30,中華民國,台鋼雄鷹2022年第四輪,投手,台鋼雄鷹二軍
艾璞樂,6906,35,右投右打,196,104,1993-01-05,2023-04-03,美國,,投手,味全龍二軍
王伯洋,6910,107,左投左打,180,83,2000-02-17,,中華民國,,投手,味全龍二軍
肯特,6905,25,左投左打,183,85,1992-09-13,2023-04-02,美國,,投手,樂天桃猿
豊暐,6909,43,右投右打,176,83,1999-10-02,2023-09-13,中華民國,富邦悍將2022年第十一輪,捕手,富邦悍將
威達爾,6908,44,左投左打,190,81,1994-06-03,2023-04-01,美國,,投手,樂天桃猿二軍
高揚傑,6914,101,右投左打,178,82,2004-08-16,,中華民國,,捕手,樂天桃猿二軍
鄧佳安,6916,91,右投右打,183,80,2003-06-09,,中華民國,台鋼雄鷹2022年第十一輪,投手,台鋼雄鷹二軍
李欣穎,6918,18,右投右打,181,70,2000-08-18,,中華民國,台鋼雄鷹2022年第十八輪,投手,台鋼雄鷹二軍
陳致嘉,6926,33,右投右打,177,79,2002-05-14,2024-04-30,中華民國,台鋼雄鷹2022年第十三輪,捕手,台鋼雄鷹
陳翊瑄,6919,19,右投右打,175,83,2002-04-10,,中華民國,台鋼雄鷹2022年第十輪,投手,台鋼雄鷹二軍
陳冠豪,6920,28,右投右打,184,80,2003-06-14,2024-06-30,中華民國,台鋼雄鷹2022年第十六輪,投手,台鋼雄鷹二軍
謝葆錡,6917,10,右投右打,184,93,1999-09-10,2024-04-04,中華民國,台鋼雄鷹2022年第二輪,投手,台鋼雄鷹
曾品洋,6923,62,右投右打,188,81,1999-06-02,2024-06-08,中華民國,台鋼雄鷹2022年第九輪,投手,台鋼雄鷹二軍
伍祐城,6921,55,右投左打,180,90,2004-02-15,2024-04-07,中華民國,台鋼雄鷹2022年第一輪,投手,台鋼雄鷹
廖奕安,6924,27,右投右打,175,80,2003-06-30,,中華民國,台鋼雄鷹2022年第三輪,捕手,台鋼雄鷹二軍
林家鋐,6928,16,右投左打,175,75,2002-03-10,2024-05-14,中華民國,台鋼雄鷹2022年第四輪,二壘手,台鋼雄鷹
曾子祐,6927,1,右投右打,178,74,2003-09-16,2024-04-03,中華民國,台鋼雄鷹2022年第一輪,游擊手,台鋼雄鷹
黃秉揚,6930,25,右投右打,177,85,2003-05-17,2024-04-12,中華民國,台鋼雄鷹2022年第十五輪,一壘手,台鋼雄鷹
紀慶然,6929,24,右投左打,177,80,2002-04-24,2024-04-06,中華民國,台鋼雄鷹2022年第二輪,右外野手,台鋼雄鷹
黃劼希,6931,42,右投右打,177,75,2004-06-21,2024-04-03,中華民國,台鋼雄鷹2022年第六輪,二壘手,台鋼雄鷹
馬許晧,6932,69,右投左打,178,74,2003-09-26,,中華民國,台鋼雄鷹2022年第十四輪,三壘手,台鋼雄鷹二軍
