game_status,game_date,home_team,away_team,home_score,away_score,game_id,HP,first_base,second_base,third_base,game_time,audience
1,20010713,中信,興農,4,9,200101114,楊英二,蘇建文,陳海峰,周駿勝,171,1341
1,20010718,中信,統一7-ELEVEn獅,7,5,200101115,蘇建文,周駿勝,江春緯,楊英二,186,1094
1,20010719,兄弟,興農,20,2,200101116,林褔全,許榮龍,陳海峰,許褔利,197,1977
1,20010720,中信,統一7-ELEVEn獅,4,3,200101117,楊英二,江春緯,蘇建文,周駿勝,217,1646
1,20010721,中信,統一7-ELEVEn獅,1,5,200101118,周駿勝,蘇建文,楊英二,江春緯,154,2131
1,20010721,兄弟,興農,6,3,200101119,陳海峰,許褔利,林褔全,許榮龍,171,4416
1,20010722,兄弟,興農,1,14,200101120,許榮龍,林褔全,許褔利,陳海峰,189,3722
1,20010726,統一7-ELEVEn獅,兄弟,5,10,200101121,許褔利,陳海峰,林褔全,許榮龍,200,1383
1,20010726,興農,中信,1,0,200101122,楊英二,蘇建文,周駿勝,江春緯,261,720
1,20010727,統一7-ELEVEn獅,兄弟,5,1,200101123,許榮龍,林褔全,陳海峰,許褔利,181,2166
1,20010728,統一7-ELEVEn獅,兄弟,0,4,200101124,陳海峰,許褔利,許榮龍,林褔全,183,4185
1,20010728,興農,中信,4,1,200101125,周駿勝,江春緯,楊英二,蘇建文,170,1341
1,20010729,興農,中信,1,9,200101126,蘇建文,楊英二,江春緯,周駿勝,186,1113
1,20010801,兄弟,中信,4,5,200101127,許榮龍,許褔利,江春緯,蘇建文,209,1906
1,20010803,統一7-ELEVEn獅,興農,8,0,200101128,周駿勝,林褔全,陳海峰,楊英二,143,1186
1,20010803,兄弟,中信,1,11,200101129,蘇建文,許榮龍,許褔利,江春緯,207,2047
1,20010804,兄弟,中信,3,0,200101130,許褔利,蘇建文,江春緯,許榮龍,177,2313
1,20010804,統一7-ELEVEn獅,興農,5,1,200101131,楊英二,陳海峰,林褔全,周駿勝,157,2502
1,20010805,統一7-ELEVEn獅,興農,1,5,200101132,林褔全,周駿勝,楊英二,陳海峰,150,1873
1,20010808,中信,興農,3,1,200101133,蘇建文,林褔全,江春緯,楊英二,151,1028
1,20010809,兄弟,統一7-ELEVEn獅,2,1,200101134,許褔利,許榮龍,周駿勝,陳海峰,197,2161
1,20010810,中信,興農,5,2,200101135,楊英二,蘇建文,林褔全,江春緯,175,1141
1,20010812,中信,興農,5,6,200101136,林褔全,楊英二,江春緯,蘇建文,214,1268
1,20010811,兄弟,統一7-ELEVEn獅,2,1,200101137,許榮龍,陳海峰,許褔利,周駿勝,200,4264
1,20010812,兄弟,統一7-ELEVEn獅,7,1,200101138,周駿勝,許褔利,陳海峰,許榮龍,188,4190
1,20010815,興農,兄弟,9,3,200101139,陳海峰,許榮龍,許褔利,周駿勝,177,2291
1,20010816,統一7-ELEVEn獅,中信,6,4,200101140,楊英二,林褔全,江春緯,蘇建文,185,1177
1,20010817,興農,兄弟,5,3,200101141,周駿勝,許褔利,陳海峰,許榮龍,200,3012
1,20010818,興農,兄弟,9,1,200101142,許榮龍,陳海峰,周駿勝,許褔利,188,3731
1,20010818,統一7-ELEVEn獅,中信,5,0,200101143,林褔全,蘇建文,楊英二,江春緯,160,1848
1,20010819,統一7-ELEVEn獅,中信,2,3,200101144,蘇建文,楊英二,江春緯,林褔全,180,2051
1,20010822,興農,中信,2,12,200101145,許褔利,周駿勝,江春緯,許榮龍,183,671
1,20010823,統一7-ELEVEn獅,兄弟,1,7,200101146,楊英二,林褔全,蘇建文,陳海峰,198,3145
1,20010824,興農,中信,4,2,200101147,許榮龍,許褔利,周駿勝,江春緯,170,927
1,20010825,興農,中信,6,14,200101148,周駿勝,許榮龍,江春緯,許褔利,169,1215
1,20010825,統一7-ELEVEn獅,兄弟,5,14,200101149,蘇建文,陳海峰,林褔全,楊英二,219,8111
1,20010826,統一7-ELEVEn獅,兄弟,6,4,200101150,林褔全,楊英二,陳海峰,蘇建文,202,2632
1,20010829,兄弟,興農,9,2,200101151,蘇建文,陳海峰,楊英二,林褔全,238,1014
1,20010830,中信,統一7-ELEVEn獅,7,4,200101152,許榮龍,周駿勝,陳海峰,江春緯,179,1142
1,20010831,兄弟,興農,7,3,200101153,林褔全,楊英二,蘇建文,許褔利,205,1231
1,20010924,兄弟,興農,6,9,200101154,許褔利,蘇建文,林褔全,楊英二,199,720
1,20010903,中信,統一7-ELEVEn獅,10,2,200101155,陳海峰,許榮龍,江春緯,周駿勝,174,1005
1,20010902,中信,統一7-ELEVEn獅,3,10,200101156,周駿勝,陳海峰,許榮龍,江春緯,194,1043
1,20010905,興農,統一7-ELEVEn獅,7,6,200101157,楊英二,許榮龍,江春緯,周駿勝,207,406
1,20010907,中信,兄弟,0,6,200101158,蘇建文,林褔全,許褔利,陳海峰,184,1723
1,20010907,興農,統一7-ELEVEn獅,4,6,200101159,周駿勝,楊英二,許榮龍,江春緯,188,717
1,20010908,興農,統一7-ELEVEn獅,3,8,200101160,許榮龍,周駿勝,江春緯,楊英二,170,1012
1,20010908,中信,兄弟,2,3,200101161,許褔利,陳海峰,蘇建文,林褔全,220,2895
1,20010909,中信,兄弟,3,4,200101162,林褔全,蘇建文,陳海峰,許褔利,210,2821
1,20010912,統一7-ELEVEn獅,興農,6,5,200101163,周駿勝,許褔利,楊英二,江春緯,219,938
1,20010913,兄弟,中信,6,1,200101164,陳海峰,許榮龍,蘇建文,林褔全,162,2267
1,20010914,統一7-ELEVEn獅,興農,6,3,200101165,許褔利,楊英二,江春緯,周駿勝,171,1280
1,20010915,統一7-ELEVEn獅,興農,2,4,200101166,周駿勝,許褔利,楊英二,江春緯,174,1527
1,20010929,兄弟,中信,6,15,200101167,蘇建文,林褔全,陳海峰,許榮龍,196,650
1,20010930,兄弟,中信,4,2,200101168,陳海峰,林褔全,許榮龍,蘇建文,173,607
1,20010920,統一7-ELEVEn獅,中信,6,15,200101169,陳海峰,楊英二,周駿勝,江春緯,193,859
1,20010920,興農,兄弟,0,1,200101170,許褔利,林褔全,許榮龍,蘇建文,147,2014
1,20010921,統一7-ELEVEn獅,中信,2,14,200101171,周駿勝,陳海峰,江春緯,楊英二,177,953
1,20010922,統一7-ELEVEn獅,中信,5,1,200101172,楊英二,周駿勝,陳海峰,江春緯,197,1201
1,20010922,興農,兄弟,7,7,200101173,許榮龍,蘇建文,許褔利,林褔全,218,3276
1,20010923,興農,兄弟,4,9,200101174,林褔全,許褔利,蘇建文,許榮龍,200,6192
1,20011001,中信,兄弟,4,1,200101175,江春緯,蘇建文,林褔全,許榮龍,157,894
1,20010928,興農,統一7-ELEVEn獅,7,8,200101176,楊英二,周駿勝,江春緯,許褔利,174,206
1,20011001,中信,兄弟,2,8,200101177,陳海峰,許榮龍,蘇建文,林褔全,186,991
1,20010929,中信,兄弟,1,4,200101178,許榮龍,陳海峰,林褔全,蘇建文,152,1156
1,20010930,興農,統一7-ELEVEn獅,3,4,200101179,許褔利,江春緯,楊英二,周駿勝,158,227
1,20010930,興農,統一7-ELEVEn獅,3,5,200101180,江春緯,許褔利,周駿勝,楊英二,176,317
1,20010714,明星白,明星紅,9,5,200102001,周駿勝,蘇建文,許褔利,林褔全,188,3526
1,20011006,統一7-ELEVEn獅,兄弟,1,11,200103001,蘇建文,林褔全,許褔利,周駿勝,222,12000
1,20011007,統一7-ELEVEn獅,兄弟,7,0,200103002,許褔利,許榮龍,林褔全,陳海峰,198,8107
1,20011009,兄弟,統一7-ELEVEn獅,4,13,200103003,周駿勝,蘇建文,陳海峰,許榮龍,241,7878
1,20011010,兄弟,統一7-ELEVEn獅,4,6,200103004,林褔全,許褔利,蘇建文,楊英二,295,10500
1,20011011,兄弟,統一7-ELEVEn獅,3,2,200103005,許榮龍,蘇建文,許褔利,周駿勝,235,9000
1,20011013,統一7-ELEVEn獅,兄弟,7,8,200103006,蘇建文,林褔全,許榮龍,陳海峰,233,13000
1,20011014,統一7-ELEVEn獅,兄弟,5,7,200103007,許褔利,許榮龍,蘇建文,林褔全,284,12000
1,20020308,兄弟,統一7-ELEVEn獅,3,1,200201001,蘇建文,許褔利,楊英二,周駿勝,183,6251
1,20020308,中信,興農,3,5,200201002,許榮龍,陳海峰,林褔全,江春緯,187,5020
1,20020309,兄弟,統一7-ELEVEn獅,2,8,200201003,周駿勝,楊英二,蘇建文,許褔利,194,4739
1,20020309,中信,興農,8,7,200201004,林褔全,江春緯,許榮龍,陳海峰,240,1062
1,20020310,兄弟,統一7-ELEVEn獅,6,5,200201005,許褔利,蘇建文,周駿勝,楊英二,206,5303
1,20020310,中信,興農,8,7,200201006,陳海峰,許榮龍,江春緯,林褔全,187,1307
1,20020313,興農,統一7-ELEVEn獅,6,1,200201007,周駿勝,楊英二,江春緯,蘇建文,167,2613
1,20020314,中信,兄弟,3,4,200201008,許榮龍,林褔全,許褔利,陳海峰,204,1495
1,20020315,興農,統一7-ELEVEn獅,6,3,200201009,蘇建文,江春緯,周駿勝,林國盟,174,1814
1,20020316,興農,統一7-ELEVEn獅,10,0,200201010,楊英二,周駿勝,蘇建文,江春緯,211,2012
1,20020316,中信,兄弟,3,7,200201011,許褔利,陳海峰,許榮龍,林褔全,195,2083
1,20020317,中信,兄弟,6,4,200201012,林褔全,許榮龍,陳海峰,許褔利,207,2546
1,20020320,中信,興農,5,9,200201013,蘇建文,周駿勝,江春緯,楊英二,197,706
1,20020321,統一7-ELEVEn獅,兄弟,1,7,200201014,陳海峰,許褔利,許榮龍,林褔全,177,3440
1,20020322,中信,興農,1,2,200201015,江春緯,蘇建文,楊英二,周駿勝,176,1057
1,20020323,中信,興農,0,3,200201016,周駿勝,楊英二,蘇建文,江春緯,173,1123
1,20020323,統一7-ELEVEn獅,兄弟,3,2,200201017,林褔全,許榮龍,許褔利,陳海峰,161,6669
1,20020324,統一7-ELEVEn獅,兄弟,7,14,200201018,許褔利,陳海峰,林褔全,許榮龍,220,4116
1,20020327,中信,統一7-ELEVEn獅,14,1,200201019,林褔全,蘇建文,陳海峰,林國盟,190,865
1,20020328,興農,兄弟,4,6,200201020,許榮龍,周駿勝,許褔利,江春緯,186,3720
1,20020329,中信,統一7-ELEVEn獅,3,4,200201021,陳海峰,林褔全,江春緯,蘇建文,194,1103
1,20020330,中信,統一7-ELEVEn獅,2,1,200201022,蘇建文,陳海峰,林褔全,江春緯,193,1321
1,20020330,興農,兄弟,5,3,200201023,許褔利,許榮龍,楊英二,周駿勝,171,8352
1,20020331,興農,兄弟,7,3,200201024,周駿勝,許褔利,許榮龍,楊英二,161,4018
1,20020403,統一7-ELEVEn獅,興農,2,0,200201025,許褔利,許榮龍,楊英二,周駿勝,161,1843
1,20020404,兄弟,中信,4,6,200201026,陳海峰,林褔全,江春緯,蘇建文,193,2906
1,20020405,統一7-ELEVEn獅,興農,2,4,200201027,周駿勝,楊英二,許褔利,許榮龍,179,5258
1,20020406,統一7-ELEVEn獅,興農,3,0,200201028,許榮龍,許褔利,周駿勝,林國盟,142,3108
1,20020406,兄弟,中信,6,14,200201029,蘇建文,江春緯,陳海峰,林褔全,245,6228
1,20020407,兄弟,中信,1,1,200201030,林褔全,陳海峰,蘇建文,江春緯,213,3727
1,20020410,兄弟,興農,9,5,200201031,周駿勝,許褔利,江春緯,許榮龍,213,2413
1,20020411,統一7-ELEVEn獅,中信,14,14,200201032,陳海峰,蘇建文,林褔全,林國盟,254,1181
1,20020412,兄弟,興農,1,3,200201033,許榮龍,江春緯,周駿勝,許褔利,163,4784
1,20020413,兄弟,興農,10,9,200201034,許褔利,周駿勝,許榮龍,江春緯,223,6852
1,20020413,統一7-ELEVEn獅,中信,4,2,200201035,林褔全,楊英二,陳海峰,蘇建文,178,2602
1,20020414,統一7-ELEVEn獅,中信,12,2,200201036,蘇建文,陳海峰,楊英二,林褔全,219,2233
1,20020417,兄弟,統一7-ELEVEn獅,4,3,200201037,許榮龍,林褔全,蘇建文,林國盟,175,3045
1,20020418,興農,中信,6,2,200201038,許褔利,陳海峰,周駿勝,林國盟,152,1260
1,20020419,兄弟,統一7-ELEVEn獅,4,5,200201039,蘇建文,江春緯,許榮龍,林褔全,213,3312
1,20020420,兄弟,統一7-ELEVEn獅,1,4,200201040,林褔全,許榮龍,江春緯,蘇建文,188,4873
1,20020420,興農,中信,4,17,200201041,楊英二,周駿勝,許褔利,陳海峰,224,4560
1,20020421,興農,中信,4,2,200201042,陳海峰,許褔利,楊英二,周駿勝,171,2122
1,20020424,統一7-ELEVEn獅,中信,0,9,200201043,蘇建文,陳海峰,許榮龍,楊英二,158,1165
1,20020425,興農,兄弟,3,5,200201044,許褔利,江春緯,周駿勝,林褔全,220,4846
1,20020426,統一7-ELEVEn獅,中信,3,4,200201045,許榮龍,蘇建文,楊英二,陳海峰,199,1619
1,20020427,統一7-ELEVEn獅,中信,2,6,200201046,陳海峰,許榮龍,蘇建文,林國盟,165,3008
1,20020427,興農,兄弟,3,9,200201047,林褔全,許褔利,江春緯,周駿勝,204,8413
1,20020428,興農,兄弟,4,3,200201048,周駿勝,林褔全,許褔利,江春緯,191,4366
1,20020502,中信,統一7-ELEVEn獅,8,2,200201049,楊英二,許榮龍,蘇建文,江春緯,172,1297
1,20020503,兄弟,興農,4,4,200201050,林褔全,許褔利,陳海峰,周駿勝,235,4306
1,20020504,中信,統一7-ELEVEn獅,2,2,200201051,蘇建文,江春緯,許榮龍,林國盟,209,1403
1,20020504,兄弟,興農,6,4,200201052,周駿勝,陳海峰,林褔全,許褔利,213,5500
1,20020505,中信,統一7-ELEVEn獅,17,2,200201053,許榮龍,蘇建文,江春緯,楊英二,182,3631
1,20020505,兄弟,興農,4,1,200201054,許褔利,林褔全,周駿勝,陳海峰,186,4948
1,20020508,中信,兄弟,6,10,200201055,許褔利,許榮龍,周駿勝,陳海峰,229,2150
1,20020509,興農,統一7-ELEVEn獅,2,7,200201056,陳海峰,周駿勝,許褔利,許榮龍,161,1865
1,20020510,中信,兄弟,3,6,200201057,蘇建文,江春緯,林褔全,楊英二,223,3792
1,20020511,中信,兄弟,2,1,200201058,林褔全,蘇建文,楊英二,江春緯,165,7876
1,20020511,興農,統一7-ELEVEn獅,1,2,200201059,許榮龍,許褔利,陳海峰,周駿勝,204,2613
1,20020512,興農,統一7-ELEVEn獅,9,2,200201060,周駿勝,陳海峰,許榮龍,許褔利,154,2018
1,20020516,統一7-ELEVEn獅,兄弟,1,8,200201061,蘇建文,林褔全,楊英二,江春緯,212,2594
1,20020517,興農,中信,18,5,200201062,楊英二,蘇建文,江春緯,林褔全,228,856
1,20020518,興農,中信,5,2,200201063,林褔全,江春緯,楊英二,蘇建文,165,3538
1,20020518,統一7-ELEVEn獅,兄弟,1,6,200201064,周駿勝,許褔利,陳海峰,許榮龍,185,7018
1,20020519,興農,中信,3,2,200201065,蘇建文,楊英二,林褔全,江春緯,180,2803
1,20020519,統一7-ELEVEn獅,兄弟,1,5,200201066,許榮龍,陳海峰,周駿勝,許褔利,182,3627
1,20020522,兄弟,中信,10,2,200201067,許褔利,林褔全,江春緯,許榮龍,214,2777
1,20020523,統一7-ELEVEn獅,興農,7,4,200201068,周駿勝,陳海峰,楊英二,蘇建文,203,1065
1,20020524,兄弟,中信,2,4,200201069,許榮龍,江春緯,許褔利,林褔全,178,3207
1,20020525,兄弟,中信,3,1,200201070,林褔全,許褔利,許榮龍,江春緯,175,7500
1,20020525,統一7-ELEVEn獅,興農,5,0,200201071,楊英二,蘇建文,周駿勝,陳海峰,154,3438
